program_id,university_slug,university_id,faculty_id,campus_id,campus_name_th,campus_name_en,program_name_th,program_name_en,program_type_id,program_type_name_th,field_id,field_name_th,field_name_en,cost,graduate_rate
10090102212801A,swu,009,02,01,ประสานมิตร,Prasarnmit,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,Bachelor of Science Program Materials Science,A,ภาษาไทย ปกติ,28,วัสดุศาสตร์,Materials Science,"22,000",ร้อยละ 87.50
10090102213301A,swu,009,02,01,ประสานมิตร,Prasarnmit,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสถิติ,Bachelor of Science Program in Statistics,A,ภาษาไทย ปกติ,33,สถิติ,Statistics,"20,000",ร้อยละ 100
10090102220201A,swu,009,02,01,ประสานมิตร,Prasarnmit,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,Bachelor of Science Program in Computer Science,A,ภาษาไทย ปกติ,02,วิทยาการคอมพิวเตอร์,Computer Science,"24,000",ร้อยละ 100
10090102700801A,swu,009,02,01,ประสานมิตร,Prasarnmit,หลักสูตรการศึกษาบัณฑิต สาขาวิชาคณิตศาสตร์  (กศ.บ.),Bachelor of Education Program in Mathematics,A,ภาษาไทย ปกติ,08,คณิตศาสตร์,Mathematics,"20,000",ร้อยละ 100
10090102701001A,swu,009,02,01,ประสานมิตร,Prasarnmit,หลักสูตรการศึกษาบัณฑิต สาขาวิชาเคมี  (กศ.บ.),Bachelor of Education Program in Chemistry,A,ภาษาไทย ปกติ,10,เคมี,Chemistry,"20,000",ร้อยละ 100
10090102701301A,swu,009,02,01,ประสานมิตร,Prasarnmit,หลักสูตรการศึกษาบัณฑิต สาขาวิชาชีววิทยา  (กศ.บ.),Bachelor of Education Program in Biology,A,ภาษาไทย ปกติ,13,ชีววิทยา,Biology,"20,000",ร้อยละ 100
10090102701801A,swu,009,02,01,ประสานมิตร,Prasarnmit,หลักสูตรการศึกษาบัณฑิต สาขาวิชาฟิสิกส์  (กศ.บ.),Bachelor of Education Program in Physics,A,ภาษาไทย ปกติ,18,ฟิสิกส์,Physics,"20,000",ร้อยละ 100
10090102703801A,swu,009,02,01,ประสานมิตร,Prasarnmit,หลักสูตรการศึกษาบัณฑิต สาขาวิชาวิทยาศาสตร์ทั่วไป (กศ.บ.),Bachelor of Education Program in General Science,A,ภาษาไทย ปกติ,38,วิทยาศาสตร์ทั่วไป,General Science,"20,000",ร้อยละ 100
10090103702701A,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรการศึกษาบัณฑิต สาขาวิชาสังคมศึกษา (กศ.บ.),Bachelor of Education Program in Social Studies,A,ภาษาไทย ปกติ,27,สังคมศึกษา,Social Studies,"20,000",ร้อยละ 100
10090103901001A,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรนิติศาสตรบัณฑิต,Bachelor of Laws,A,ภาษาไทย ปกติ,10,นิติศาสตร์,Laws,"20,000",ร้อยละ 100
10090103901001B,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรนิติศาสตรบัณฑิต (โครงการพิเศษ),Bachelor of Laws,B,ภาษาไทย พิเศษ,10,นิติศาสตร์,Laws,"30,000",ร้อยละ 100
10090103901401A,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาประวัติศาสตร์,Bachelor of Arts Program in History,A,ภาษาไทย ปกติ,14,ประวัติศาสตร์,History,"15,000",ร้อยละ 97.70
10090103901401B,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาประวัติศาสตร์ (โครงการพิเศษ),Bachelor of Arts Program in History,B,ภาษาไทย พิเศษ,14,ประวัติศาสตร์,History,"30,000",ร้อยละ 93.70
10090103903001A,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาภูมิศาสตร์และภูมิสารสนเทศ,Bachelor of Science Program in Geography and Geoinformatics,A,ภาษาไทย ปกติ,30,ภูมิศาสตร์,Geography,"20,000",ร้อยละ 98
10090103903001B,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาภูมิศาสตร์และภูมิสารสนเทศ (โครงการพิเศษ),Bachelor of Science Program in Geography and Geoinformatics,B,ภาษาไทย พิเศษ,30,ภูมิศาสตร์,Geography,"30,000",ร้อยละ 98
10090103903201A,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรรัฐศาสตรบัณฑิต,Bachelor of Political Science Program,A,ภาษาไทย ปกติ,32,รัฐศาสตร์,Political Science,0,0
10090103903201A,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรรัฐศาสตรบัณฑิต,Bachelor of Political Science Program,A,ภาษาไทย ปกติ,32,รัฐศาสตร์,Political Science,"15,000",ร้อยละ 99
10090103903201A,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรรัฐศาสตรบัณฑิต,Bachelor of Political Science Program,A,ภาษาไทย ปกติ,32,รัฐศาสตร์,Political Science,"15,000",ร้อยละ 99
10090103903201A,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรรัฐศาสตรบัณฑิต,Bachelor of Political Science Program,A,ภาษาไทย ปกติ,32,รัฐศาสตร์,Political Science,"15,000",ร้อยละ 99
10090103903201B,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรรัฐศาสตรบัณฑิต,Bachelor of Political Science Program,B,ภาษาไทย พิเศษ,32,รัฐศาสตร์,Political Science,"30,000",ร้อยละ 99
10090103903201B,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรรัฐศาสตรบัณฑิต,Bachelor of Political Science Program,B,ภาษาไทย พิเศษ,32,รัฐศาสตร์,Political Science,"30,000",ร้อยละ 99
10090103903501A,swu,009,03,01,ประสานมิตร,Prasarnmit,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสังคมวิทยาเพื่อการพัฒนา,Bachelor of Arts Program in Sociology for Development,A,ภาษาไทย ปกติ,35,สังคมวิทยา,Sociology,0,0
